,experiment,job,sample,event,duration,global,iteration
98,flux-cpu,createsim,structure_001913380,createsims_mdrun_lipids_water_6,1.669438362121582,createsims_mdrun_lipids_water,1
99,flux-cpu,createsim,structure_001913380,createsims_trjconv_lipids_water_6,0.24531912803649902,createsims_trjconv_lipids_water,1
100,flux-cpu,createsim,structure_001913380,createsims_gromacs_energy_minimization_7,0.9281620979309082,createsims_gromacs_energy_minimization,1
101,flux-cpu,createsim,structure_001913380,createsims_mdrun_lipids_water_7,1.7429969310760498,createsims_mdrun_lipids_water,1
102,flux-cpu,createsim,structure_001913380,createsims_trjconv_lipids_water_7,0.23710322380065918,createsims_trjconv_lipids_water,1
103,flux-cpu,createsim,structure_001913380,createsims_gromacs_energy_minimization_8,0.9333949089050293,createsims_gromacs_energy_minimization,1
104,flux-cpu,createsim,structure_001913380,createsims_mdrun_lipids_water_8,1.8086769580841064,createsims_mdrun_lipids_water,1
105,flux-cpu,createsim,structure_001913380,createsims_trjconv_lipids_water_8,0.23690390586853027,createsims_trjconv_lipids_water,1
106,flux-cpu,createsim,structure_001913380,createsims_gromacs_energy_minimization_9,0.9334156513214111,createsims_gromacs_energy_minimization,1
107,flux-cpu,createsim,structure_001913380,createsims_mdrun_lipids_water_9,0.25858235359191895,createsims_mdrun_lipids_water,1
108,flux-cpu,createsim,structure_001913380,createsims_trjconv_lipids_water_9,0.24154925346374512,createsims_trjconv_lipids_water,1
109,flux-cpu,createsim,structure_001913380,createsims_gromacs_make_ndx_9,0.5122613906860352,createsims_gromacs_make_ndx,1
110,flux-cpu,createsim,structure_086054556,createsim_runtime,487.9179456233978,createsim_runtime,1
111,flux-cpu,createsim,structure_086054556,createsims_create_cg_patch,0.0034046173095703125,createsims_create_cg_patch,1
112,flux-cpu,createsim,structure_086054556,createsims_setup_cg_sim,486.5151982307434,createsims_setup_cg_sim,1
113,flux-cpu,createsim,structure_086054556,createsims_gromacs_energy_minimization_0,3.515420436859131,createsims_gromacs_energy_minimization,1
114,flux-cpu,createsim,structure_086054556,createsims_mdrun_lipids_water_0,1.8675041198730469,createsims_mdrun_lipids_water,1
115,flux-cpu,createsim,structure_086054556,createsims_trjconv_lipids_water_0,0.24248480796813965,createsims_trjconv_lipids_water,1
116,flux-cpu,createsim,structure_086054556,createsims_gromacs_make_ndx_0,0.5059452056884766,createsims_gromacs_make_ndx,1
117,flux-cpu,createsim,structure_086054556,createsims_generate_velocities_0,33.69366478919983,createsims_generate_velocities,1
118,flux-cpu,createsim,structure_086054556,createsims_short_equilibration_0,69.66249799728394,createsims_short_equilibration,1
119,flux-cpu,createsim,structure_086054556,createsims_pull_molecules_0,279.2776348590851,createsims_pull_molecules,1
120,flux-cpu,createsim,structure_086054556,createsims_relax_protein,23.052940130233765,createsims_relax_protein,1
121,flux-cpu,createsim,structure_086054556,createsims_short_equilibration_20fs,70.89580345153809,createsims_short_equilibration,1
122,flux-cpu,createsim,structure_086054556,createsims_prime_cg_sim,1.3320865631103516,createsims_prime_cg_sim,1
123,flux-cpu,createsim,structure_094586946,createsim_runtime,505.28047585487366,createsim_runtime,1
124,flux-cpu,createsim,structure_094586946,createsims_create_cg_patch,0.002685546875,createsims_create_cg_patch,1
125,flux-cpu,createsim,structure_094586946,createsims_setup_cg_sim,503.9282908439636,createsims_setup_cg_sim,1
126,flux-cpu,createsim,structure_094586946,createsims_gromacs_energy_minimization_0,1.048210620880127,createsims_gromacs_energy_minimization,1
127,flux-cpu,createsim,structure_094586946,createsims_mdrun_lipids_water_0,1.7308804988861084,createsims_mdrun_lipids_water,1
128,flux-cpu,createsim,structure_094586946,createsims_trjconv_lipids_water_0,0.2500579357147217,createsims_trjconv_lipids_water,1
