,name,kind,job,event,duration,container,experiment
17,aws-node-lfwgx,Pod,,pulling-timestamp,1742189328.0,602401143452.dkr.ecr.us-east-1.amazonaws.com/amazon/aws-network-policy-agent:v1.1.5-eksbuild.1,gpu-static
18,aws-node-lfwgx,Pod,,scheduled-timestamp,1742189319.0,602401143452.dkr.ecr.us-east-1.amazonaws.com/amazon/aws-network-policy-agent:v1.1.5-eksbuild.1,gpu-static
19,aws-node-lfwgx,Pod,,created-timestamp,1742189329.0,602401143452.dkr.ecr.us-east-1.amazonaws.com/amazon/aws-network-policy-agent:v1.1.5-eksbuild.1,gpu-static
20,aws-node-lfwgx,Pod,,created,0,602401143452.dkr.ecr.us-east-1.amazonaws.com/amazon/aws-network-policy-agent:v1.1.5-eksbuild.1,gpu-static
21,aws-node-lfwgx,Pod,,started-timestamp,1742189329.0,602401143452.dkr.ecr.us-east-1.amazonaws.com/amazon/aws-network-policy-agent:v1.1.5-eksbuild.1,gpu-static
22,aws-node-lfwgx,Pod,,started,0,602401143452.dkr.ecr.us-east-1.amazonaws.com/amazon/aws-network-policy-agent:v1.1.5-eksbuild.1,gpu-static
23,aws-node-lfwgx,Pod,,pulled,1.510921853,602401143452.dkr.ecr.us-east-1.amazonaws.com/amazon/aws-network-policy-agent:v1.1.5-eksbuild.1,gpu-static
24,aws-node-r2fhw,Pod,,pulled-timestamp,1742189336.0,602401143452.dkr.ecr.us-east-1.amazonaws.com/amazon/aws-network-policy-agent:v1.1.5-eksbuild.1,gpu-static
25,aws-node-r2fhw,Pod,,pulling-timestamp,1742189334.0,602401143452.dkr.ecr.us-east-1.amazonaws.com/amazon/aws-network-policy-agent:v1.1.5-eksbuild.1,gpu-static
26,aws-node-r2fhw,Pod,,scheduled-timestamp,1742189321.0,602401143452.dkr.ecr.us-east-1.amazonaws.com/amazon/aws-network-policy-agent:v1.1.5-eksbuild.1,gpu-static
27,aws-node-r2fhw,Pod,,created-timestamp,1742189336.0,602401143452.dkr.ecr.us-east-1.amazonaws.com/amazon/aws-network-policy-agent:v1.1.5-eksbuild.1,gpu-static
28,aws-node-r2fhw,Pod,,created,0,602401143452.dkr.ecr.us-east-1.amazonaws.com/amazon/aws-network-policy-agent:v1.1.5-eksbuild.1,gpu-static
29,aws-node-r2fhw,Pod,,started-timestamp,1742189336.0,602401143452.dkr.ecr.us-east-1.amazonaws.com/amazon/aws-network-policy-agent:v1.1.5-eksbuild.1,gpu-static
30,aws-node-r2fhw,Pod,,started,0,602401143452.dkr.ecr.us-east-1.amazonaws.com/amazon/aws-network-policy-agent:v1.1.5-eksbuild.1,gpu-static
31,aws-node-r2fhw,Pod,,pulled,1.44469063,602401143452.dkr.ecr.us-east-1.amazonaws.com/amazon/aws-network-policy-agent:v1.1.5-eksbuild.1,gpu-static
32,aws-node-smnll,Pod,,pulled-timestamp,1742189330.0,602401143452.dkr.ecr.us-east-1.amazonaws.com/amazon/aws-network-policy-agent:v1.1.5-eksbuild.1,gpu-static
33,aws-node-smnll,Pod,,pulling-timestamp,1742189328.0,602401143452.dkr.ecr.us-east-1.amazonaws.com/amazon/aws-network-policy-agent:v1.1.5-eksbuild.1,gpu-static
34,aws-node-smnll,Pod,,scheduled-timestamp,1742189316.0,602401143452.dkr.ecr.us-east-1.amazonaws.com/amazon/aws-network-policy-agent:v1.1.5-eksbuild.1,gpu-static
35,aws-node-smnll,Pod,,created-timestamp,1742189330.0,602401143452.dkr.ecr.us-east-1.amazonaws.com/amazon/aws-network-policy-agent:v1.1.5-eksbuild.1,gpu-static
36,aws-node-smnll,Pod,,created,0,602401143452.dkr.ecr.us-east-1.amazonaws.com/amazon/aws-network-policy-agent:v1.1.5-eksbuild.1,gpu-static
37,aws-node-smnll,Pod,,started-timestamp,1742189330.0,602401143452.dkr.ecr.us-east-1.amazonaws.com/amazon/aws-network-policy-agent:v1.1.5-eksbuild.1,gpu-static
38,aws-node-smnll,Pod,,started,0,602401143452.dkr.ecr.us-east-1.amazonaws.com/amazon/aws-network-policy-agent:v1.1.5-eksbuild.1,gpu-static
39,aws-node-smnll,Pod,,pulled,1.528517269,602401143452.dkr.ecr.us-east-1.amazonaws.com/amazon/aws-network-policy-agent:v1.1.5-eksbuild.1,gpu-static
40,aws-node-tgdkh,Pod,,pulled-timestamp,1742189328.0,602401143452.dkr.ecr.us-east-1.amazonaws.com/amazon/aws-network-policy-agent:v1.1.5-eksbuild.1,gpu-static
41,aws-node-tgdkh,Pod,,pulling-timestamp,1742189327.0,602401143452.dkr.ecr.us-east-1.amazonaws.com/amazon/aws-network-policy-agent:v1.1.5-eksbuild.1,gpu-static
42,aws-node-tgdkh,Pod,,scheduled-timestamp,1742189315.0,602401143452.dkr.ecr.us-east-1.amazonaws.com/amazon/aws-network-policy-agent:v1.1.5-eksbuild.1,gpu-static
43,aws-node-tgdkh,Pod,,created-timestamp,1742189328.0,602401143452.dkr.ecr.us-east-1.amazonaws.com/amazon/aws-network-policy-agent:v1.1.5-eksbuild.1,gpu-static
44,aws-node-tgdkh,Pod,,created,0,602401143452.dkr.ecr.us-east-1.amazonaws.com/amazon/aws-network-policy-agent:v1.1.5-eksbuild.1,gpu-static
45,aws-node-tgdkh,Pod,,started-timestamp,1742189329.0,602401143452.dkr.ecr.us-east-1.amazonaws.com/amazon/aws-network-policy-agent:v1.1.5-eksbuild.1,gpu-static
46,aws-node-tgdkh,Pod,,started,1,602401143452.dkr.ecr.us-east-1.amazonaws.com/amazon/aws-network-policy-agent:v1.1.5-eksbuild.1,gpu-static
47,aws-node-tgdkh,Pod,,pulled,1.450850499,602401143452.dkr.ecr.us-east-1.amazonaws.com/amazon/aws-network-policy-agent:v1.1.5-eksbuild.1,gpu-static
48,coredns-d9b6d6c7d-cqxgg,Pod,,pulled-timestamp,1742189331.0,602401143452.dkr.ecr.us-east-1.amazonaws.com/eks/coredns:v1.10.1-eksbuild.4,gpu-static
49,coredns-d9b6d6c7d-cqxgg,Pod,,pulling-timestamp,1742189330.0,602401143452.dkr.ecr.us-east-1.amazonaws.com/eks/coredns:v1.10.1-eksbuild.4,gpu-static
50,coredns-d9b6d6c7d-cqxgg,Pod,,scheduled-timestamp,1742189329.0,602401143452.dkr.ecr.us-east-1.amazonaws.com/eks/coredns:v1.10.1-eksbuild.4,gpu-static
51,coredns-d9b6d6c7d-cqxgg,Pod,,created-timestamp,1742189331.0,602401143452.dkr.ecr.us-east-1.amazonaws.com/eks/coredns:v1.10.1-eksbuild.4,gpu-static
52,coredns-d9b6d6c7d-cqxgg,Pod,,created,0,602401143452.dkr.ecr.us-east-1.amazonaws.com/eks/coredns:v1.10.1-eksbuild.4,gpu-static
53,coredns-d9b6d6c7d-cqxgg,Pod,,started-timestamp,1742189331.0,602401143452.dkr.ecr.us-east-1.amazonaws.com/eks/coredns:v1.10.1-eksbuild.4,gpu-static
54,coredns-d9b6d6c7d-cqxgg,Pod,,started,0,602401143452.dkr.ecr.us-east-1.amazonaws.com/eks/coredns:v1.10.1-eksbuild.4,gpu-static
55,coredns-d9b6d6c7d-cqxgg,Pod,,pulled,1.047851042,602401143452.dkr.ecr.us-east-1.amazonaws.com/eks/coredns:v1.10.1-eksbuild.4,gpu-static
56,coredns-d9b6d6c7d-t8whh,Pod,,pulled-timestamp,1742189331.0,602401143452.dkr.ecr.us-east-1.amazonaws.com/eks/coredns:v1.10.1-eksbuild.4,gpu-static
57,coredns-d9b6d6c7d-t8whh,Pod,,pulling-timestamp,1742189330.0,602401143452.dkr.ecr.us-east-1.amazonaws.com/eks/coredns:v1.10.1-eksbuild.4,gpu-static
58,coredns-d9b6d6c7d-t8whh,Pod,,scheduled-timestamp,1742189329.0,602401143452.dkr.ecr.us-east-1.amazonaws.com/eks/coredns:v1.10.1-eksbuild.4,gpu-static
59,coredns-d9b6d6c7d-t8whh,Pod,,created-timestamp,1742189331.0,602401143452.dkr.ecr.us-east-1.amazonaws.com/eks/coredns:v1.10.1-eksbuild.4,gpu-static
60,coredns-d9b6d6c7d-t8whh,Pod,,created,0,602401143452.dkr.ecr.us-east-1.amazonaws.com/eks/coredns:v1.10.1-eksbuild.4,gpu-static
61,coredns-d9b6d6c7d-t8whh,Pod,,started-timestamp,1742189331.0,602401143452.dkr.ecr.us-east-1.amazonaws.com/eks/coredns:v1.10.1-eksbuild.4,gpu-static
62,coredns-d9b6d6c7d-t8whh,Pod,,started,0,602401143452.dkr.ecr.us-east-1.amazonaws.com/eks/coredns:v1.10.1-eksbuild.4,gpu-static
63,coredns-d9b6d6c7d-t8whh,Pod,,pulled,1.048120202,602401143452.dkr.ecr.us-east-1.amazonaws.com/eks/coredns:v1.10.1-eksbuild.4,gpu-static
64,metrics-server-7794986bdb-t6c8m,Pod,,pulled-timestamp,1742189331.0,602401143452.dkr.ecr.us-east-1.amazonaws.com/eks/metrics-server:v0.7.2-eksbuild.2,gpu-static
65,metrics-server-7794986bdb-t6c8m,Pod,,pulling-timestamp,1742189330.0,602401143452.dkr.ecr.us-east-1.amazonaws.com/eks/metrics-server:v0.7.2-eksbuild.2,gpu-static
66,metrics-server-7794986bdb-t6c8m,Pod,,scheduled-timestamp,1742189329.0,602401143452.dkr.ecr.us-east-1.amazonaws.com/eks/metrics-server:v0.7.2-eksbuild.2,gpu-static
67,metrics-server-7794986bdb-t6c8m,Pod,,created-timestamp,1742189331.0,602401143452.dkr.ecr.us-east-1.amazonaws.com/eks/metrics-server:v0.7.2-eksbuild.2,gpu-static
68,metrics-server-7794986bdb-t6c8m,Pod,,created,0,602401143452.dkr.ecr.us-east-1.amazonaws.com/eks/metrics-server:v0.7.2-eksbuild.2,gpu-static
69,metrics-server-7794986bdb-t6c8m,Pod,,started-timestamp,1742189331.0,602401143452.dkr.ecr.us-east-1.amazonaws.com/eks/metrics-server:v0.7.2-eksbuild.2,gpu-static
70,metrics-server-7794986bdb-t6c8m,Pod,,started,0,602401143452.dkr.ecr.us-east-1.amazonaws.com/eks/metrics-server:v0.7.2-eksbuild.2,gpu-static
71,metrics-server-7794986bdb-t6c8m,Pod,,pulled,1.510961312,602401143452.dkr.ecr.us-east-1.amazonaws.com/eks/metrics-server:v0.7.2-eksbuild.2,gpu-static
72,metrics-server-7794986bdb-wr9c8,Pod,,pulled-timestamp,1742189331.0,602401143452.dkr.ecr.us-east-1.amazonaws.com/eks/metrics-server:v0.7.2-eksbuild.2,gpu-static
73,metrics-server-7794986bdb-wr9c8,Pod,,pulling-timestamp,1742189330.0,602401143452.dkr.ecr.us-east-1.amazonaws.com/eks/metrics-server:v0.7.2-eksbuild.2,gpu-static
74,metrics-server-7794986bdb-wr9c8,Pod,,scheduled-timestamp,1742189329.0,602401143452.dkr.ecr.us-east-1.amazonaws.com/eks/metrics-server:v0.7.2-eksbuild.2,gpu-static
75,metrics-server-7794986bdb-wr9c8,Pod,,created-timestamp,1742189331.0,602401143452.dkr.ecr.us-east-1.amazonaws.com/eks/metrics-server:v0.7.2-eksbuild.2,gpu-static
76,metrics-server-7794986bdb-wr9c8,Pod,,created,0,602401143452.dkr.ecr.us-east-1.amazonaws.com/eks/metrics-server:v0.7.2-eksbuild.2,gpu-static
77,metrics-server-7794986bdb-wr9c8,Pod,,started-timestamp,1742189331.0,602401143452.dkr.ecr.us-east-1.amazonaws.com/eks/metrics-server:v0.7.2-eksbuild.2,gpu-static
78,metrics-server-7794986bdb-wr9c8,Pod,,started,0,602401143452.dkr.ecr.us-east-1.amazonaws.com/eks/metrics-server:v0.7.2-eksbuild.2,gpu-static
79,metrics-server-7794986bdb-wr9c8,Pod,,pulled,1.468748459,602401143452.dkr.ecr.us-east-1.amazonaws.com/eks/metrics-server:v0.7.2-eksbuild.2,gpu-static
80,nvidia-device-plugin-daemonset-44sxl,Pod,,pulled-timestamp,1742189365.0,nvcr.io/nvidia/k8s-device-plugin:v0.17.0,gpu-static
81,nvidia-device-plugin-daemonset-44sxl,Pod,,pulling-timestamp,1742189357.0,nvcr.io/nvidia/k8s-device-plugin:v0.17.0,gpu-static
82,nvidia-device-plugin-daemonset-44sxl,Pod,,scheduled-timestamp,1742189356.0,nvcr.io/nvidia/k8s-device-plugin:v0.17.0,gpu-static
83,nvidia-device-plugin-daemonset-44sxl,Pod,,created-timestamp,1742189365.0,nvcr.io/nvidia/k8s-device-plugin:v0.17.0,gpu-static
84,nvidia-device-plugin-daemonset-44sxl,Pod,,created,0,nvcr.io/nvidia/k8s-device-plugin:v0.17.0,gpu-static
85,nvidia-device-plugin-daemonset-44sxl,Pod,,started-timestamp,1742189365.0,nvcr.io/nvidia/k8s-device-plugin:v0.17.0,gpu-static
86,nvidia-device-plugin-daemonset-44sxl,Pod,,started,0,nvcr.io/nvidia/k8s-device-plugin:v0.17.0,gpu-static
87,nvidia-device-plugin-daemonset-44sxl,Pod,,pulled,7.85957684,nvcr.io/nvidia/k8s-device-plugin:v0.17.0,gpu-static
88,nvidia-device-plugin-daemonset-9pmj5,Pod,,pulled-timestamp,1742189365.0,nvcr.io/nvidia/k8s-device-plugin:v0.17.0,gpu-static
89,nvidia-device-plugin-daemonset-9pmj5,Pod,,pulling-timestamp,1742189357.0,nvcr.io/nvidia/k8s-device-plugin:v0.17.0,gpu-static
90,nvidia-device-plugin-daemonset-9pmj5,Pod,,scheduled-timestamp,1742189356.0,nvcr.io/nvidia/k8s-device-plugin:v0.17.0,gpu-static
91,nvidia-device-plugin-daemonset-9pmj5,Pod,,created-timestamp,1742189365.0,nvcr.io/nvidia/k8s-device-plugin:v0.17.0,gpu-static
92,nvidia-device-plugin-daemonset-9pmj5,Pod,,created,0,nvcr.io/nvidia/k8s-device-plugin:v0.17.0,gpu-static
93,nvidia-device-plugin-daemonset-9pmj5,Pod,,started-timestamp,1742189367.0,nvcr.io/nvidia/k8s-device-plugin:v0.17.0,gpu-static
94,nvidia-device-plugin-daemonset-9pmj5,Pod,,started,2,nvcr.io/nvidia/k8s-device-plugin:v0.17.0,gpu-static
95,nvidia-device-plugin-daemonset-9pmj5,Pod,,pulled,8.525591139,nvcr.io/nvidia/k8s-device-plugin:v0.17.0,gpu-static
96,nvidia-device-plugin-daemonset-f2jq9,Pod,,pulled-timestamp,1742189365.0,nvcr.io/nvidia/k8s-device-plugin:v0.17.0,gpu-static
97,nvidia-device-plugin-daemonset-f2jq9,Pod,,pulling-timestamp,1742189357.0,nvcr.io/nvidia/k8s-device-plugin:v0.17.0,gpu-static
98,nvidia-device-plugin-daemonset-f2jq9,Pod,,scheduled-timestamp,1742189356.0,nvcr.io/nvidia/k8s-device-plugin:v0.17.0,gpu-static
99,nvidia-device-plugin-daemonset-f2jq9,Pod,,created-timestamp,1742189365.0,nvcr.io/nvidia/k8s-device-plugin:v0.17.0,gpu-static
100,nvidia-device-plugin-daemonset-f2jq9,Pod,,created,0,nvcr.io/nvidia/k8s-device-plugin:v0.17.0,gpu-static
101,nvidia-device-plugin-daemonset-f2jq9,Pod,,started-timestamp,1742189367.0,nvcr.io/nvidia/k8s-device-plugin:v0.17.0,gpu-static
102,nvidia-device-plugin-daemonset-f2jq9,Pod,,started,2,nvcr.io/nvidia/k8s-device-plugin:v0.17.0,gpu-static
103,nvidia-device-plugin-daemonset-f2jq9,Pod,,pulled,8.570119326,nvcr.io/nvidia/k8s-device-plugin:v0.17.0,gpu-static
104,nvidia-device-plugin-daemonset-hdzbd,Pod,,pulled-timestamp,1742189365.0,nvcr.io/nvidia/k8s-device-plugin:v0.17.0,gpu-static
105,nvidia-device-plugin-daemonset-hdzbd,Pod,,pulling-timestamp,1742189357.0,nvcr.io/nvidia/k8s-device-plugin:v0.17.0,gpu-static
106,nvidia-device-plugin-daemonset-hdzbd,Pod,,scheduled-timestamp,1742189356.0,nvcr.io/nvidia/k8s-device-plugin:v0.17.0,gpu-static
107,nvidia-device-plugin-daemonset-hdzbd,Pod,,created-timestamp,1742189365.0,nvcr.io/nvidia/k8s-device-plugin:v0.17.0,gpu-static
108,nvidia-device-plugin-daemonset-hdzbd,Pod,,created,0,nvcr.io/nvidia/k8s-device-plugin:v0.17.0,gpu-static
109,nvidia-device-plugin-daemonset-hdzbd,Pod,,started-timestamp,1742189365.0,nvcr.io/nvidia/k8s-device-plugin:v0.17.0,gpu-static
110,nvidia-device-plugin-daemonset-hdzbd,Pod,,started,0,nvcr.io/nvidia/k8s-device-plugin:v0.17.0,gpu-static
111,nvidia-device-plugin-daemonset-hdzbd,Pod,,pulled,8.147586527,nvcr.io/nvidia/k8s-device-plugin:v0.17.0,gpu-static
112,nvidia-device-plugin-daemonset-mgfhm,Pod,,pulled-timestamp,1742189365.0,nvcr.io/nvidia/k8s-device-plugin:v0.17.0,gpu-static
113,nvidia-device-plugin-daemonset-mgfhm,Pod,,pulling-timestamp,1742189357.0,nvcr.io/nvidia/k8s-device-plugin:v0.17.0,gpu-static
114,nvidia-device-plugin-daemonset-mgfhm,Pod,,scheduled-timestamp,1742189356.0,nvcr.io/nvidia/k8s-device-plugin:v0.17.0,gpu-static
115,nvidia-device-plugin-daemonset-mgfhm,Pod,,created-timestamp,1742189365.0,nvcr.io/nvidia/k8s-device-plugin:v0.17.0,gpu-static
116,nvidia-device-plugin-daemonset-mgfhm,Pod,,created,0,nvcr.io/nvidia/k8s-device-plugin:v0.17.0,gpu-static
117,nvidia-device-plugin-daemonset-mgfhm,Pod,,started-timestamp,1742189366.0,nvcr.io/nvidia/k8s-device-plugin:v0.17.0,gpu-static
118,nvidia-device-plugin-daemonset-mgfhm,Pod,,started,1,nvcr.io/nvidia/k8s-device-plugin:v0.17.0,gpu-static
119,nvidia-device-plugin-daemonset-mgfhm,Pod,,pulled,8.292517199,nvcr.io/nvidia/k8s-device-plugin:v0.17.0,gpu-static
120,nvidia-device-plugin-daemonset-mtqmc,Pod,,pulled-timestamp,1742189365.0,nvcr.io/nvidia/k8s-device-plugin:v0.17.0,gpu-static
121,nvidia-device-plugin-daemonset-mtqmc,Pod,,pulling-timestamp,1742189357.0,nvcr.io/nvidia/k8s-device-plugin:v0.17.0,gpu-static
122,nvidia-device-plugin-daemonset-mtqmc,Pod,,scheduled-timestamp,1742189356.0,nvcr.io/nvidia/k8s-device-plugin:v0.17.0,gpu-static
123,nvidia-device-plugin-daemonset-mtqmc,Pod,,created-timestamp,1742189365.0,nvcr.io/nvidia/k8s-device-plugin:v0.17.0,gpu-static
124,nvidia-device-plugin-daemonset-mtqmc,Pod,,created,0,nvcr.io/nvidia/k8s-device-plugin:v0.17.0,gpu-static
125,nvidia-device-plugin-daemonset-mtqmc,Pod,,started-timestamp,1742189366.0,nvcr.io/nvidia/k8s-device-plugin:v0.17.0,gpu-static
126,nvidia-device-plugin-daemonset-mtqmc,Pod,,started,1,nvcr.io/nvidia/k8s-device-plugin:v0.17.0,gpu-static
127,nvidia-device-plugin-daemonset-mtqmc,Pod,,pulled,8.58745371,nvcr.io/nvidia/k8s-device-plugin:v0.17.0,gpu-static
128,event-exporter-6d778fb78d-crt79,Pod,,pulled-timestamp,1742189805.0,ghcr.io/resmoio/kubernetes-event-exporter:latest,gpu-static
129,event-exporter-6d778fb78d-crt79,Pod,,pulling-timestamp,1742189804.0,ghcr.io/resmoio/kubernetes-event-exporter:latest,gpu-static
130,event-exporter-6d778fb78d-crt79,Pod,,scheduled-timestamp,1742189803.0,ghcr.io/resmoio/kubernetes-event-exporter:latest,gpu-static
131,event-exporter-6d778fb78d-crt79,Pod,,created-timestamp,1742189805.0,ghcr.io/resmoio/kubernetes-event-exporter:latest,gpu-static
132,event-exporter-6d778fb78d-crt79,Pod,,created,0,ghcr.io/resmoio/kubernetes-event-exporter:latest,gpu-static
133,event-exporter-6d778fb78d-crt79,Pod,,started-timestamp,1742189805.0,ghcr.io/resmoio/kubernetes-event-exporter:latest,gpu-static
134,event-exporter-6d778fb78d-crt79,Pod,,started,0,ghcr.io/resmoio/kubernetes-event-exporter:latest,gpu-static
135,event-exporter-6d778fb78d-crt79,Pod,,pulled,1.372554648,ghcr.io/resmoio/kubernetes-event-exporter:latest,gpu-static
136,mummi-operator-controller-manager-5dd8c556d-wcpmd,Pod,,pulled-timestamp,1742189911.0,ghcr.io/converged-computing/mummi-operator:test,gpu-static
137,mummi-operator-controller-manager-5dd8c556d-wcpmd,Pod,,pulling-timestamp,1742189910.0,ghcr.io/converged-computing/mummi-operator:test,gpu-static
138,mummi-operator-controller-manager-5dd8c556d-wcpmd,Pod,,scheduled-timestamp,1742189909.0,ghcr.io/converged-computing/mummi-operator:test,gpu-static
139,mummi-operator-controller-manager-5dd8c556d-wcpmd,Pod,,created-timestamp,1742189911.0,ghcr.io/converged-computing/mummi-operator:test,gpu-static
140,mummi-operator-controller-manager-5dd8c556d-wcpmd,Pod,,created,0,ghcr.io/converged-computing/mummi-operator:test,gpu-static
141,mummi-operator-controller-manager-5dd8c556d-wcpmd,Pod,,started-timestamp,1742189911.0,ghcr.io/converged-computing/mummi-operator:test,gpu-static
142,mummi-operator-controller-manager-5dd8c556d-wcpmd,Pod,,started,0,ghcr.io/converged-computing/mummi-operator:test,gpu-static
143,mummi-operator-controller-manager-5dd8c556d-wcpmd,Pod,,pulled,1.360609376,ghcr.io/converged-computing/mummi-operator:test,gpu-static
144,registry-0,Pod,,pulled-timestamp,1742235526.0,ghcr.io/oras-project/registry:latest,gpu-static
145,registry-0,Pod,,pulling-timestamp,1742235525.0,ghcr.io/oras-project/registry:latest,gpu-static
146,registry-0,Pod,,scheduled-timestamp,1742235525.0,ghcr.io/oras-project/registry:latest,gpu-static
147,registry-0,Pod,,created-timestamp,1742235526.0,ghcr.io/oras-project/registry:latest,gpu-static
148,registry-0,Pod,,created,0,ghcr.io/oras-project/registry:latest,gpu-static
149,registry-0,Pod,,started-timestamp,1742235527.0,ghcr.io/oras-project/registry:latest,gpu-static
150,registry-0,Pod,,started,1,ghcr.io/oras-project/registry:latest,gpu-static
151,registry-0,Pod,,pulled,0.992907767,ghcr.io/oras-project/registry:latest,gpu-static
152,mummi-sample-rabbitmq-5d874bc456-hd2vk,Pod,,pulled-timestamp,1742190109.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:rabbitmq,gpu-static
153,mummi-sample-rabbitmq-5d874bc456-hd2vk,Pod,,pulling-timestamp,1742190105.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:rabbitmq,gpu-static
154,mummi-sample-rabbitmq-5d874bc456-hd2vk,Pod,,scheduled-timestamp,1742190104.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:rabbitmq,gpu-static
155,mummi-sample-rabbitmq-5d874bc456-hd2vk,Pod,,created-timestamp,1742190109.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:rabbitmq,gpu-static
156,mummi-sample-rabbitmq-5d874bc456-hd2vk,Pod,,created,0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:rabbitmq,gpu-static
157,mummi-sample-rabbitmq-5d874bc456-hd2vk,Pod,,started-timestamp,1742190109.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:rabbitmq,gpu-static
158,mummi-sample-rabbitmq-5d874bc456-hd2vk,Pod,,started,0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:rabbitmq,gpu-static
159,mummi-sample-rabbitmq-5d874bc456-hd2vk,Pod,,pulled,4.226881646,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:rabbitmq,gpu-static
160,mummi-sample-mlserver-78746977b4-4bjdz,Pod,,pulled-timestamp,1742190487.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:mlserver-gpu,gpu-static
161,mummi-sample-mlserver-78746977b4-4bjdz,Pod,,pulling-timestamp,1742190105.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:mlserver-gpu,gpu-static
162,mummi-sample-mlserver-78746977b4-4bjdz,Pod,,scheduled-timestamp,1742190105.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:mlserver-gpu,gpu-static
163,mummi-sample-mlserver-78746977b4-4bjdz,Pod,,created-timestamp,1742190488.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:mlserver-gpu,gpu-static
164,mummi-sample-mlserver-78746977b4-4bjdz,Pod,,created,1,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:mlserver-gpu,gpu-static
165,mummi-sample-mlserver-78746977b4-4bjdz,Pod,,started-timestamp,1742190490.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:mlserver-gpu,gpu-static
