,experiment,event,duration,global
866,cpu-static,wfmanager_add_cgframes_to_ml_215,1.9311904907226562e-05,wfmanager_add_cgframes_to_ml
867,cpu-static,wfmanager_update_jobs_215,1.0680360794067383,wfmanager_update_jobs
868,cpu-static,wfmanager_add_new_patches_mlserver_216,0.20395398139953613,wfmanager_add_new_patches_mlserver
869,cpu-static,wfmanager_add_new_patches_to_ml_216,1.2874603271484375e-05,wfmanager_add_new_patches_to_ml
870,cpu-static,wfmanager_add_cgframes_to_ml_216,4.220008850097656e-05,wfmanager_add_cgframes_to_ml
871,cpu-static,wfmanager_update_jobs_216,1.0829272270202637,wfmanager_update_jobs
872,cpu-static,wfmanager_add_new_patches_mlserver_217,0.2554206848144531,wfmanager_add_new_patches_mlserver
873,cpu-static,wfmanager_add_new_patches_to_ml_217,1.5020370483398438e-05,wfmanager_add_new_patches_to_ml
874,cpu-static,wfmanager_add_cgframes_to_ml_217,7.605552673339844e-05,wfmanager_add_cgframes_to_ml
875,cpu-static,wfmanager_update_jobs_217,1.802635669708252,wfmanager_update_jobs
876,cpu-static,wfmanager_add_new_patches_mlserver_218,0.19722986221313477,wfmanager_add_new_patches_mlserver
877,cpu-static,wfmanager_add_new_patches_to_ml_218,1.2159347534179688e-05,wfmanager_add_new_patches_to_ml
878,cpu-static,wfmanager_add_cgframes_to_ml_218,1.7881393432617188e-05,wfmanager_add_cgframes_to_ml
879,cpu-static,wfmanager_update_jobs_218,1.5342483520507812,wfmanager_update_jobs
880,cpu-static,wfmanager_add_new_patches_mlserver_219,0.18506622314453125,wfmanager_add_new_patches_mlserver
881,cpu-static,wfmanager_add_new_patches_to_ml_219,1.3589859008789062e-05,wfmanager_add_new_patches_to_ml
882,cpu-static,wfmanager_add_cgframes_to_ml_219,1.9550323486328125e-05,wfmanager_add_cgframes_to_ml
883,cpu-static,wfmanager_update_jobs_219,1.444150447845459,wfmanager_update_jobs
884,cpu-static,wfmanager_add_new_patches_mlserver_220,0.2062547206878662,wfmanager_add_new_patches_mlserver
885,cpu-static,wfmanager_add_new_patches_to_ml_220,1.3589859008789062e-05,wfmanager_add_new_patches_to_ml
886,cpu-static,wfmanager_add_cgframes_to_ml_220,2.0265579223632812e-05,wfmanager_add_cgframes_to_ml
887,cpu-static,wfmanager_update_jobs_220,1.3300611972808838,wfmanager_update_jobs
888,cpu-static,wfmanager_add_new_patches_mlserver_221,0.22003602981567383,wfmanager_add_new_patches_mlserver
889,cpu-static,wfmanager_add_new_patches_to_ml_221,1.621246337890625e-05,wfmanager_add_new_patches_to_ml
890,cpu-static,wfmanager_add_cgframes_to_ml_221,1.9788742065429688e-05,wfmanager_add_cgframes_to_ml
891,cpu-static,wfmanager_update_jobs_221,1.7023239135742188,wfmanager_update_jobs
892,cpu-static,wfmanager_add_new_patches_mlserver_222,0.18158221244812012,wfmanager_add_new_patches_mlserver
893,cpu-static,wfmanager_add_new_patches_to_ml_222,1.5497207641601562e-05,wfmanager_add_new_patches_to_ml
894,cpu-static,wfmanager_add_cgframes_to_ml_222,1.9788742065429688e-05,wfmanager_add_cgframes_to_ml
895,cpu-static,wfmanager_update_jobs_222,1.2560744285583496,wfmanager_update_jobs
896,cpu-static,wfmanager_add_new_patches_mlserver_223,0.22800922393798828,wfmanager_add_new_patches_mlserver
897,cpu-static,wfmanager_add_new_patches_to_ml_223,1.5020370483398438e-05,wfmanager_add_new_patches_to_ml
898,cpu-static,wfmanager_add_cgframes_to_ml_223,2.0742416381835938e-05,wfmanager_add_cgframes_to_ml
899,cpu-static,wfmanager_update_jobs_223,1.256800889968872,wfmanager_update_jobs
900,cpu-static,wfmanager_add_new_patches_mlserver_224,0.19942927360534668,wfmanager_add_new_patches_mlserver
901,cpu-static,wfmanager_add_new_patches_to_ml_224,1.621246337890625e-05,wfmanager_add_new_patches_to_ml
902,cpu-static,wfmanager_add_cgframes_to_ml_224,1.9073486328125e-05,wfmanager_add_cgframes_to_ml
903,cpu-static,wfmanager_update_jobs_224,1.4709656238555908,wfmanager_update_jobs
904,cpu-static,wfmanager_add_new_patches_mlserver_225,0.19281888008117676,wfmanager_add_new_patches_mlserver
905,cpu-static,wfmanager_add_new_patches_to_ml_225,1.6450881958007812e-05,wfmanager_add_new_patches_to_ml
906,cpu-static,wfmanager_add_cgframes_to_ml_225,2.0742416381835938e-05,wfmanager_add_cgframes_to_ml
907,cpu-static,wfmanager_update_jobs_225,1.4852898120880127,wfmanager_update_jobs
908,cpu-static,wfmanager_add_new_patches_mlserver_226,0.24161267280578613,wfmanager_add_new_patches_mlserver
909,cpu-static,wfmanager_add_new_patches_to_ml_226,1.6927719116210938e-05,wfmanager_add_new_patches_to_ml
910,cpu-static,wfmanager_add_cgframes_to_ml_226,2.3365020751953125e-05,wfmanager_add_cgframes_to_ml
911,cpu-static,wfmanager_update_jobs_226,1.6086454391479492,wfmanager_update_jobs
912,cpu-static,wfmanager_add_new_patches_mlserver_227,0.21900558471679688,wfmanager_add_new_patches_mlserver
913,cpu-static,wfmanager_add_new_patches_to_ml_227,1.3589859008789062e-05,wfmanager_add_new_patches_to_ml
914,cpu-static,wfmanager_add_cgframes_to_ml_227,2.8848648071289062e-05,wfmanager_add_cgframes_to_ml
915,cpu-static,wfmanager_update_jobs_227,1.6234407424926758,wfmanager_update_jobs
916,cpu-static,wfmanager_add_new_patches_mlserver_228,0.2100839614868164,wfmanager_add_new_patches_mlserver
917,cpu-static,wfmanager_add_new_patches_to_ml_228,1.5497207641601562e-05,wfmanager_add_new_patches_to_ml
918,cpu-static,wfmanager_add_cgframes_to_ml_228,2.002716064453125e-05,wfmanager_add_cgframes_to_ml
919,cpu-static,wfmanager_update_jobs_228,1.6661663055419922,wfmanager_update_jobs
920,cpu-static,wfmanager_add_new_patches_mlserver_229,0.2396526336669922,wfmanager_add_new_patches_mlserver
921,cpu-static,wfmanager_add_new_patches_to_ml_229,1.5735626220703125e-05,wfmanager_add_new_patches_to_ml
922,cpu-static,wfmanager_add_cgframes_to_ml_229,2.0742416381835938e-05,wfmanager_add_cgframes_to_ml
923,cpu-static,wfmanager_update_jobs_229,1.280529499053955,wfmanager_update_jobs
924,cpu-static,wfmanager_add_new_patches_mlserver_230,0.2841634750366211,wfmanager_add_new_patches_mlserver
925,cpu-static,wfmanager_add_new_patches_to_ml_230,1.621246337890625e-05,wfmanager_add_new_patches_to_ml
926,cpu-static,wfmanager_add_cgframes_to_ml_230,2.0503997802734375e-05,wfmanager_add_cgframes_to_ml
927,cpu-static,wfmanager_update_jobs_230,1.5229837894439697,wfmanager_update_jobs
928,cpu-static,wfmanager_add_new_patches_mlserver_231,0.16687583923339844,wfmanager_add_new_patches_mlserver
929,cpu-static,wfmanager_add_new_patches_to_ml_231,1.71661376953125e-05,wfmanager_add_new_patches_to_ml
930,cpu-static,wfmanager_add_cgframes_to_ml_231,2.0742416381835938e-05,wfmanager_add_cgframes_to_ml
931,cpu-static,wfmanager_update_jobs_231,1.471503496170044,wfmanager_update_jobs
932,cpu-static,wfmanager_add_new_patches_mlserver_232,0.20949363708496094,wfmanager_add_new_patches_mlserver
933,cpu-static,wfmanager_add_new_patches_to_ml_232,1.239776611328125e-05,wfmanager_add_new_patches_to_ml
934,cpu-static,wfmanager_add_cgframes_to_ml_232,1.7404556274414062e-05,wfmanager_add_cgframes_to_ml
935,cpu-static,wfmanager_update_jobs_232,1.4998853206634521,wfmanager_update_jobs
936,cpu-static,wfmanager_add_new_patches_mlserver_233,0.24650216102600098,wfmanager_add_new_patches_mlserver
937,cpu-static,wfmanager_add_new_patches_to_ml_233,4.553794860839844e-05,wfmanager_add_new_patches_to_ml
938,cpu-static,wfmanager_add_cgframes_to_ml_233,1.9550323486328125e-05,wfmanager_add_cgframes_to_ml
939,cpu-static,wfmanager_update_jobs_233,1.704028606414795,wfmanager_update_jobs
940,cpu-static,wfmanager_add_new_patches_mlserver_234,0.2283308506011963,wfmanager_add_new_patches_mlserver
941,cpu-static,wfmanager_add_new_patches_to_ml_234,1.621246337890625e-05,wfmanager_add_new_patches_to_ml
942,cpu-static,wfmanager_add_cgframes_to_ml_234,1.9550323486328125e-05,wfmanager_add_cgframes_to_ml
943,cpu-static,wfmanager_update_jobs_234,1.6598799228668213,wfmanager_update_jobs
944,cpu-static,wfmanager_add_new_patches_mlserver_235,0.21290159225463867,wfmanager_add_new_patches_mlserver
945,cpu-static,wfmanager_add_new_patches_to_ml_235,1.3828277587890625e-05,wfmanager_add_new_patches_to_ml
946,cpu-static,wfmanager_add_cgframes_to_ml_235,2.002716064453125e-05,wfmanager_add_cgframes_to_ml
947,cpu-static,wfmanager_update_jobs_235,1.531914472579956,wfmanager_update_jobs
948,cpu-static,wfmanager_add_new_patches_mlserver_236,0.2163548469543457,wfmanager_add_new_patches_mlserver
949,cpu-static,wfmanager_add_new_patches_to_ml_236,1.239776611328125e-05,wfmanager_add_new_patches_to_ml
950,cpu-static,wfmanager_add_cgframes_to_ml_236,1.8358230590820312e-05,wfmanager_add_cgframes_to_ml
951,cpu-static,wfmanager_update_jobs_236,1.251136064529419,wfmanager_update_jobs
952,cpu-static,wfmanager_add_new_patches_mlserver_237,5.029820680618286,wfmanager_add_new_patches_mlserver
953,cpu-static,wfmanager_add_new_patches_to_ml_237,6.413459777832031e-05,wfmanager_add_new_patches_to_ml
954,cpu-static,wfmanager_add_cgframes_to_ml_237,2.3365020751953125e-05,wfmanager_add_cgframes_to_ml
955,cpu-static,wfmanager_update_jobs_237,1.2639272212982178,wfmanager_update_jobs
956,cpu-static,wfmanager_add_new_patches_mlserver_238,0.22447538375854492,wfmanager_add_new_patches_mlserver
957,cpu-static,wfmanager_add_new_patches_to_ml_238,1.3589859008789062e-05,wfmanager_add_new_patches_to_ml
958,cpu-static,wfmanager_add_cgframes_to_ml_238,2.002716064453125e-05,wfmanager_add_cgframes_to_ml
959,cpu-static,wfmanager_update_jobs_238,1.2211027145385742,wfmanager_update_jobs
960,cpu-static,wfmanager_add_new_patches_mlserver_239,0.30594420433044434,wfmanager_add_new_patches_mlserver
961,cpu-static,wfmanager_add_new_patches_to_ml_239,1.4781951904296875e-05,wfmanager_add_new_patches_to_ml
962,cpu-static,wfmanager_add_cgframes_to_ml_239,1.7642974853515625e-05,wfmanager_add_cgframes_to_ml
963,cpu-static,wfmanager_update_jobs_239,1.4191184043884277,wfmanager_update_jobs
964,cpu-static,wfmanager_add_new_patches_mlserver_240,0.2168872356414795,wfmanager_add_new_patches_mlserver
965,cpu-static,wfmanager_add_new_patches_to_ml_240,1.6689300537109375e-05,wfmanager_add_new_patches_to_ml
966,cpu-static,wfmanager_add_cgframes_to_ml_240,2.4557113647460938e-05,wfmanager_add_cgframes_to_ml
967,cpu-static,wfmanager_update_jobs_240,1.1822354793548584,wfmanager_update_jobs
968,cpu-static,wfmanager_add_new_patches_mlserver_241,0.2824223041534424,wfmanager_add_new_patches_mlserver
969,cpu-static,wfmanager_add_new_patches_to_ml_241,3.2901763916015625e-05,wfmanager_add_new_patches_to_ml
970,cpu-static,wfmanager_add_cgframes_to_ml_241,1.9311904907226562e-05,wfmanager_add_cgframes_to_ml
971,cpu-static,wfmanager_update_jobs_241,1.31618070602417,wfmanager_update_jobs
972,cpu-static,wfmanager_add_new_patches_mlserver_242,0.20665431022644043,wfmanager_add_new_patches_mlserver
973,cpu-static,wfmanager_add_new_patches_to_ml_242,2.0503997802734375e-05,wfmanager_add_new_patches_to_ml
974,cpu-static,wfmanager_add_cgframes_to_ml_242,2.2172927856445312e-05,wfmanager_add_cgframes_to_ml
975,cpu-static,wfmanager_update_jobs_242,1.1266164779663086,wfmanager_update_jobs
976,cpu-static,wfmanager_add_new_patches_mlserver_243,0.22556471824645996,wfmanager_add_new_patches_mlserver
977,cpu-static,wfmanager_add_new_patches_to_ml_243,1.4781951904296875e-05,wfmanager_add_new_patches_to_ml
978,cpu-static,wfmanager_add_cgframes_to_ml_243,1.8835067749023438e-05,wfmanager_add_cgframes_to_ml
979,cpu-static,wfmanager_update_jobs_243,1.3200576305389404,wfmanager_update_jobs
980,cpu-static,wfmanager_add_new_patches_mlserver_244,0.15877676010131836,wfmanager_add_new_patches_mlserver
981,cpu-static,wfmanager_add_new_patches_to_ml_244,1.4066696166992188e-05,wfmanager_add_new_patches_to_ml
982,cpu-static,wfmanager_add_cgframes_to_ml_244,1.6927719116210938e-05,wfmanager_add_cgframes_to_ml
983,cpu-static,wfmanager_update_jobs_244,1.1301836967468262,wfmanager_update_jobs
984,cpu-static,wfmanager_add_new_patches_mlserver_245,0.1853189468383789,wfmanager_add_new_patches_mlserver
985,cpu-static,wfmanager_add_new_patches_to_ml_245,1.7642974853515625e-05,wfmanager_add_new_patches_to_ml
986,cpu-static,wfmanager_add_cgframes_to_ml_245,1.5497207641601562e-05,wfmanager_add_cgframes_to_ml
987,cpu-static,wfmanager_update_jobs_245,0.9913756847381592,wfmanager_update_jobs
988,cpu-static,wfmanager_add_new_patches_mlserver_246,0.24190473556518555,wfmanager_add_new_patches_mlserver
989,cpu-static,wfmanager_add_new_patches_to_ml_246,1.3828277587890625e-05,wfmanager_add_new_patches_to_ml
990,cpu-static,wfmanager_add_cgframes_to_ml_246,2.1219253540039062e-05,wfmanager_add_cgframes_to_ml
991,cpu-static,wfmanager_update_jobs_246,1.2300922870635986,wfmanager_update_jobs
992,cpu-static,wfmanager_add_new_patches_mlserver_247,2.8042914867401123,wfmanager_add_new_patches_mlserver
993,cpu-static,wfmanager_add_new_patches_to_ml_247,1.7404556274414062e-05,wfmanager_add_new_patches_to_ml
994,cpu-static,wfmanager_add_cgframes_to_ml_247,3.933906555175781e-05,wfmanager_add_cgframes_to_ml
995,cpu-static,wfmanager_update_jobs_247,1.5259342193603516,wfmanager_update_jobs
996,cpu-static,wfmanager_add_new_patches_mlserver_248,0.28902387619018555,wfmanager_add_new_patches_mlserver
997,cpu-static,wfmanager_add_new_patches_to_ml_248,1.5735626220703125e-05,wfmanager_add_new_patches_to_ml
998,cpu-static,wfmanager_add_cgframes_to_ml_248,2.1219253540039062e-05,wfmanager_add_cgframes_to_ml
999,cpu-static,wfmanager_update_jobs_248,1.3030788898468018,wfmanager_update_jobs
1000,cpu-static,wfmanager_add_new_patches_mlserver_249,0.26365184783935547,wfmanager_add_new_patches_mlserver
1001,cpu-static,wfmanager_add_new_patches_to_ml_249,1.621246337890625e-05,wfmanager_add_new_patches_to_ml
1002,cpu-static,wfmanager_add_cgframes_to_ml_249,1.8835067749023438e-05,wfmanager_add_cgframes_to_ml
1003,cpu-static,wfmanager_update_jobs_249,1.2473978996276855,wfmanager_update_jobs
1004,cpu-static,wfmanager_add_new_patches_mlserver_250,0.48573875427246094,wfmanager_add_new_patches_mlserver
1005,cpu-static,wfmanager_add_new_patches_to_ml_250,1.4543533325195312e-05,wfmanager_add_new_patches_to_ml
1006,cpu-static,wfmanager_add_cgframes_to_ml_250,1.9788742065429688e-05,wfmanager_add_cgframes_to_ml
1007,cpu-static,wfmanager_update_jobs_250,1.5295698642730713,wfmanager_update_jobs
1008,cpu-static,wfmanager_add_new_patches_mlserver_251,0.32146215438842773,wfmanager_add_new_patches_mlserver
1009,cpu-static,wfmanager_add_new_patches_to_ml_251,1.6927719116210938e-05,wfmanager_add_new_patches_to_ml
1010,cpu-static,wfmanager_add_cgframes_to_ml_251,3.3855438232421875e-05,wfmanager_add_cgframes_to_ml
1011,cpu-static,wfmanager_update_jobs_251,1.3978309631347656,wfmanager_update_jobs
1012,cpu-static,wfmanager_add_new_patches_mlserver_252,0.22951817512512207,wfmanager_add_new_patches_mlserver
1013,cpu-static,wfmanager_add_new_patches_to_ml_252,1.5974044799804688e-05,wfmanager_add_new_patches_to_ml
1014,cpu-static,wfmanager_add_cgframes_to_ml_252,2.6941299438476562e-05,wfmanager_add_cgframes_to_ml
1015,cpu-static,wfmanager_update_jobs_252,1.3709030151367188,wfmanager_update_jobs
1016,cpu-static,wfmanager_add_new_patches_mlserver_253,0.3193390369415283,wfmanager_add_new_patches_mlserver
1017,cpu-static,wfmanager_add_new_patches_to_ml_253,1.4066696166992188e-05,wfmanager_add_new_patches_to_ml
1018,cpu-static,wfmanager_add_cgframes_to_ml_253,1.8835067749023438e-05,wfmanager_add_cgframes_to_ml
1019,cpu-static,wfmanager_update_jobs_253,1.1887037754058838,wfmanager_update_jobs
1020,cpu-static,wfmanager_add_new_patches_mlserver_254,0.2758960723876953,wfmanager_add_new_patches_mlserver
1021,cpu-static,wfmanager_add_new_patches_to_ml_254,1.4066696166992188e-05,wfmanager_add_new_patches_to_ml
1022,cpu-static,wfmanager_add_cgframes_to_ml_254,2.0742416381835938e-05,wfmanager_add_cgframes_to_ml
1023,cpu-static,wfmanager_update_jobs_254,1.2026679515838623,wfmanager_update_jobs
1024,cpu-static,wfmanager_add_new_patches_mlserver_255,0.23621463775634766,wfmanager_add_new_patches_mlserver
1025,cpu-static,wfmanager_add_new_patches_to_ml_255,1.5497207641601562e-05,wfmanager_add_new_patches_to_ml
1026,cpu-static,wfmanager_add_cgframes_to_ml_255,2.0265579223632812e-05,wfmanager_add_cgframes_to_ml
1027,cpu-static,wfmanager_update_jobs_255,1.2837870121002197,wfmanager_update_jobs
1028,cpu-static,wfmanager_add_new_patches_mlserver_256,0.1763012409210205,wfmanager_add_new_patches_mlserver
1029,cpu-static,wfmanager_add_new_patches_to_ml_256,1.3828277587890625e-05,wfmanager_add_new_patches_to_ml
1030,cpu-static,wfmanager_add_cgframes_to_ml_256,3.4332275390625e-05,wfmanager_add_cgframes_to_ml
1031,cpu-static,wfmanager_update_jobs_256,1.2395966053009033,wfmanager_update_jobs
1032,cpu-static,wfmanager_add_new_patches_mlserver_257,0.3794398307800293,wfmanager_add_new_patches_mlserver
1033,cpu-static,wfmanager_add_new_patches_to_ml_257,1.5735626220703125e-05,wfmanager_add_new_patches_to_ml
1034,cpu-static,wfmanager_add_cgframes_to_ml_257,2.2172927856445312e-05,wfmanager_add_cgframes_to_ml
1035,cpu-static,wfmanager_update_jobs_257,1.2981832027435303,wfmanager_update_jobs
1036,cpu-static,wfmanager_add_new_patches_mlserver_258,0.2205944061279297,wfmanager_add_new_patches_mlserver
1037,cpu-static,wfmanager_add_new_patches_to_ml_258,4.315376281738281e-05,wfmanager_add_new_patches_to_ml
1038,cpu-static,wfmanager_add_cgframes_to_ml_258,2.2649765014648438e-05,wfmanager_add_cgframes_to_ml
1039,cpu-static,wfmanager_update_jobs_258,1.3005053997039795,wfmanager_update_jobs
1040,cpu-static,wfmanager_add_new_patches_mlserver_259,0.2646634578704834,wfmanager_add_new_patches_mlserver
1041,cpu-static,wfmanager_add_new_patches_to_ml_259,2.4318695068359375e-05,wfmanager_add_new_patches_to_ml
1042,cpu-static,wfmanager_add_cgframes_to_ml_259,1.621246337890625e-05,wfmanager_add_cgframes_to_ml
1043,cpu-static,wfmanager_update_jobs_259,1.2854115962982178,wfmanager_update_jobs
1044,cpu-static,wfmanager_add_new_patches_mlserver_260,0.22401189804077148,wfmanager_add_new_patches_mlserver
1045,cpu-static,wfmanager_add_new_patches_to_ml_260,1.71661376953125e-05,wfmanager_add_new_patches_to_ml
1046,cpu-static,wfmanager_add_cgframes_to_ml_260,1.5735626220703125e-05,wfmanager_add_cgframes_to_ml
1047,cpu-static,wfmanager_update_jobs_260,1.3238894939422607,wfmanager_update_jobs
1048,cpu-static,wfmanager_add_new_patches_mlserver_261,0.26317453384399414,wfmanager_add_new_patches_mlserver
1049,cpu-static,wfmanager_add_new_patches_to_ml_261,1.5735626220703125e-05,wfmanager_add_new_patches_to_ml
1050,cpu-static,wfmanager_add_cgframes_to_ml_261,1.9550323486328125e-05,wfmanager_add_cgframes_to_ml
1051,cpu-static,wfmanager_update_jobs_261,1.6722948551177979,wfmanager_update_jobs
1052,cpu-static,wfmanager_add_new_patches_mlserver_262,0.237959623336792,wfmanager_add_new_patches_mlserver
1053,cpu-static,wfmanager_add_new_patches_to_ml_262,1.5974044799804688e-05,wfmanager_add_new_patches_to_ml
1054,cpu-static,wfmanager_add_cgframes_to_ml_262,3.910064697265625e-05,wfmanager_add_cgframes_to_ml
1055,cpu-static,wfmanager_update_jobs_262,1.4601459503173828,wfmanager_update_jobs
1056,cpu-static,wfmanager_add_new_patches_mlserver_263,0.2257230281829834,wfmanager_add_new_patches_mlserver
1057,cpu-static,wfmanager_add_new_patches_to_ml_263,1.5020370483398438e-05,wfmanager_add_new_patches_to_ml
1058,cpu-static,wfmanager_add_cgframes_to_ml_263,2.0265579223632812e-05,wfmanager_add_cgframes_to_ml
1059,cpu-static,wfmanager_update_jobs_263,1.3704426288604736,wfmanager_update_jobs
1060,cpu-static,wfmanager_add_new_patches_mlserver_264,0.3416428565979004,wfmanager_add_new_patches_mlserver
1061,cpu-static,wfmanager_add_new_patches_to_ml_264,1.3589859008789062e-05,wfmanager_add_new_patches_to_ml
1062,cpu-static,wfmanager_add_cgframes_to_ml_264,4.029273986816406e-05,wfmanager_add_cgframes_to_ml
1063,cpu-static,wfmanager_update_jobs_264,1.3728091716766357,wfmanager_update_jobs
1064,cpu-static,wfmanager_add_new_patches_mlserver_265,0.21976590156555176,wfmanager_add_new_patches_mlserver
1065,cpu-static,wfmanager_add_new_patches_to_ml_265,1.3828277587890625e-05,wfmanager_add_new_patches_to_ml
1066,cpu-static,wfmanager_add_cgframes_to_ml_265,2.1457672119140625e-05,wfmanager_add_cgframes_to_ml
1067,cpu-static,wfmanager_update_jobs_265,1.1178760528564453,wfmanager_update_jobs
1068,cpu-static,wfmanager_add_new_patches_mlserver_266,0.22046709060668945,wfmanager_add_new_patches_mlserver
1069,cpu-static,wfmanager_add_new_patches_to_ml_266,1.4066696166992188e-05,wfmanager_add_new_patches_to_ml
1070,cpu-static,wfmanager_add_cgframes_to_ml_266,1.6450881958007812e-05,wfmanager_add_cgframes_to_ml
1071,cpu-static,wfmanager_update_jobs_266,1.2625317573547363,wfmanager_update_jobs
1072,cpu-static,wfmanager_add_new_patches_mlserver_267,0.23732280731201172,wfmanager_add_new_patches_mlserver
1073,cpu-static,wfmanager_add_new_patches_to_ml_267,2.5272369384765625e-05,wfmanager_add_new_patches_to_ml
1074,cpu-static,wfmanager_add_cgframes_to_ml_267,1.8358230590820312e-05,wfmanager_add_cgframes_to_ml
1075,cpu-static,wfmanager_update_jobs_267,1.4749066829681396,wfmanager_update_jobs
1076,cpu-static,wfmanager_add_new_patches_mlserver_268,0.297304630279541,wfmanager_add_new_patches_mlserver
1077,cpu-static,wfmanager_add_new_patches_to_ml_268,1.6689300537109375e-05,wfmanager_add_new_patches_to_ml
1078,cpu-static,wfmanager_add_cgframes_to_ml_268,2.1219253540039062e-05,wfmanager_add_cgframes_to_ml
1079,cpu-static,wfmanager_update_jobs_268,1.2875826358795166,wfmanager_update_jobs
1080,cpu-static,wfmanager_add_new_patches_mlserver_269,0.244248628616333,wfmanager_add_new_patches_mlserver
1081,cpu-static,wfmanager_add_new_patches_to_ml_269,1.5497207641601562e-05,wfmanager_add_new_patches_to_ml
1082,cpu-static,wfmanager_add_cgframes_to_ml_269,1.621246337890625e-05,wfmanager_add_cgframes_to_ml
1083,cpu-static,wfmanager_update_jobs_269,1.3942720890045166,wfmanager_update_jobs
1084,cpu-static,wfmanager_add_new_patches_mlserver_270,0.21689224243164062,wfmanager_add_new_patches_mlserver
1085,cpu-static,wfmanager_add_new_patches_to_ml_270,1.5497207641601562e-05,wfmanager_add_new_patches_to_ml
1086,cpu-static,wfmanager_add_cgframes_to_ml_270,2.0742416381835938e-05,wfmanager_add_cgframes_to_ml
1087,cpu-static,wfmanager_update_jobs_270,1.4625604152679443,wfmanager_update_jobs
1088,cpu-static,wfmanager_add_new_patches_mlserver_271,0.1773390769958496,wfmanager_add_new_patches_mlserver
1089,cpu-static,wfmanager_add_new_patches_to_ml_271,1.5974044799804688e-05,wfmanager_add_new_patches_to_ml
1090,cpu-static,wfmanager_add_cgframes_to_ml_271,4.00543212890625e-05,wfmanager_add_cgframes_to_ml
1091,cpu-static,wfmanager_update_jobs_271,1.1465542316436768,wfmanager_update_jobs
1092,cpu-static,wfmanager_add_new_patches_mlserver_272,0.21957039833068848,wfmanager_add_new_patches_mlserver
1093,cpu-static,wfmanager_add_new_patches_to_ml_272,2.1219253540039062e-05,wfmanager_add_new_patches_to_ml
1094,cpu-static,wfmanager_add_cgframes_to_ml_272,2.5510787963867188e-05,wfmanager_add_cgframes_to_ml
1095,cpu-static,wfmanager_update_jobs_272,1.386110782623291,wfmanager_update_jobs
1096,cpu-static,wfmanager_add_new_patches_mlserver_273,0.2747182846069336,wfmanager_add_new_patches_mlserver
1097,cpu-static,wfmanager_add_new_patches_to_ml_273,1.5974044799804688e-05,wfmanager_add_new_patches_to_ml
1098,cpu-static,wfmanager_add_cgframes_to_ml_273,1.9550323486328125e-05,wfmanager_add_cgframes_to_ml
1099,cpu-static,wfmanager_update_jobs_273,1.1797118186950684,wfmanager_update_jobs
1100,cpu-static,wfmanager_add_new_patches_mlserver_274,0.24616360664367676,wfmanager_add_new_patches_mlserver
1101,cpu-static,wfmanager_add_new_patches_to_ml_274,1.5497207641601562e-05,wfmanager_add_new_patches_to_ml
1102,cpu-static,wfmanager_add_cgframes_to_ml_274,4.673004150390625e-05,wfmanager_add_cgframes_to_ml
1103,cpu-static,wfmanager_update_jobs_274,1.4234249591827393,wfmanager_update_jobs
1104,cpu-static,wfmanager_add_new_patches_mlserver_275,0.2077805995941162,wfmanager_add_new_patches_mlserver
1105,cpu-static,wfmanager_add_new_patches_to_ml_275,1.5974044799804688e-05,wfmanager_add_new_patches_to_ml
1106,cpu-static,wfmanager_add_cgframes_to_ml_275,2.0503997802734375e-05,wfmanager_add_cgframes_to_ml
1107,cpu-static,wfmanager_update_jobs_275,1.3340184688568115,wfmanager_update_jobs
1108,cpu-static,wfmanager_add_new_patches_mlserver_276,0.3181607723236084,wfmanager_add_new_patches_mlserver
1109,cpu-static,wfmanager_add_new_patches_to_ml_276,1.3589859008789062e-05,wfmanager_add_new_patches_to_ml
1110,cpu-static,wfmanager_add_cgframes_to_ml_276,4.029273986816406e-05,wfmanager_add_cgframes_to_ml
1111,cpu-static,wfmanager_update_jobs_276,1.4335644245147705,wfmanager_update_jobs
1112,cpu-static,wfmanager_add_new_patches_mlserver_277,0.28647565841674805,wfmanager_add_new_patches_mlserver
1113,cpu-static,wfmanager_add_new_patches_to_ml_277,1.3828277587890625e-05,wfmanager_add_new_patches_to_ml
1114,cpu-static,wfmanager_add_cgframes_to_ml_277,6.389617919921875e-05,wfmanager_add_cgframes_to_ml
1115,cpu-static,wfmanager_update_jobs_277,1.5390079021453857,wfmanager_update_jobs
1116,cpu-static,wfmanager_add_new_patches_mlserver_278,0.3695063591003418,wfmanager_add_new_patches_mlserver
1117,cpu-static,wfmanager_add_new_patches_to_ml_278,4.3392181396484375e-05,wfmanager_add_new_patches_to_ml
1118,cpu-static,wfmanager_add_cgframes_to_ml_278,2.0265579223632812e-05,wfmanager_add_cgframes_to_ml
1119,cpu-static,wfmanager_update_jobs_278,1.2625858783721924,wfmanager_update_jobs
1120,cpu-static,wfmanager_add_new_patches_mlserver_279,0.36081361770629883,wfmanager_add_new_patches_mlserver
1121,cpu-static,wfmanager_add_new_patches_to_ml_279,2.47955322265625e-05,wfmanager_add_new_patches_to_ml
1122,cpu-static,wfmanager_add_cgframes_to_ml_279,1.9788742065429688e-05,wfmanager_add_cgframes_to_ml
1123,cpu-static,wfmanager_update_jobs_279,1.3175275325775146,wfmanager_update_jobs
1124,cpu-static,wfmanager_add_new_patches_mlserver_280,0.29099583625793457,wfmanager_add_new_patches_mlserver
